Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Sales_Lag_1,Sales_Lag_2,Sales_Rolling_Mean_4,Sales_Rolling_Std_4,Season_Price_Factor,Price,Month_sin,Month_cos,Week_sin,Week_cos,Quarter_sin,Quarter_cos,Price_Holiday_Interaction,Price_Unemployment_Interaction,Temperature_Fuel_Interaction,CPI_Unemployment_Interaction,Season_Fall,Season_Spring,Season_Summer,Season_Winter,Holiday_Type_Holiday,Holiday_Type_Non-Holiday
5,2011-04-08,307333.62,0,69.64,3.622,215.6407939,6.489,2011,4,14,2,314316.55,294732.5,303581.205,11215.19673454029,1.0,89.27,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1.2246467991473532e-16,-1.0,0.0,579.27303,252.23608,1399.2931116171,0,1,0,0,0,1
5,2011-04-15,307913.58,0,72.02,3.743,215.8592673,6.489,2011,4,15,2,307333.62,314316.55,307140.08499999996,8772.39104343714,1.0,90.78,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1.2246467991473532e-16,-1.0,0.0,589.07142,269.57086,1400.7107855097,0,1,0,0,0,1
5,2011-04-22,328415.44,0,74.34,3.807,216.0280407,6.489,2011,4,16,2,307913.58,307333.62,306074.0625,8196.33962729103,1.0,82.16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1.2246467991473532e-16,-1.0,0.0,533.1362399999999,283.01238,1401.8059561023,0,1,0,0,0,1
5,2011-04-29,307291.56,0,74.75,3.81,216.1968142,6.489,2011,4,17,2,328415.44,307913.58,314494.7975,9804.94682550437,1.0,80.16,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1.2246467991473532e-16,-1.0,0.0,520.15824,284.7975,1402.9011273438,0,1,0,0,0,1
5,2011-05-06,322904.68,0,66.27,3.906,216.3655877,6.489,2011,5,18,2,307291.56,328415.44,312738.55,10455.113325354721,1.0,84.15,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1.2246467991473532e-16,-1.0,0.0,546.04935,258.85062,1403.9962985852999,0,1,0,0,0,1
5,2011-05-13,290930.01,0,77.38,3.899,216.5343611,6.489,2011,5,19,2,322904.68,307291.56,316631.315,10668.499385716974,1.0,84.9,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1.2246467991473532e-16,-1.0,0.0,550.9161,301.70462,1405.0914691779,0,1,0,0,0,1
5,2011-05-20,299614.33,0,71.37,3.907,216.3023847,6.489,2011,5,20,2,290930.01,322904.68,312385.4225,16871.063986558984,1.0,89.32,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1.2246467991473532e-16,-1.0,0.0,579.5974799999999,278.84259000000003,1403.5861743183,0,1,0,0,0,1
5,2011-05-27,297149.69,0,80.14,3.786,216.0704083,6.489,2011,5,21,2,299614.33,290930.01,305185.145,13572.788443560197,1.0,77.12,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1.2246467991473532e-16,-1.0,0.0,500.43168000000003,303.41004,1402.0808794586999,0,1,0,0,0,1
5,2011-06-03,329183.92,0,83.81,3.699,215.8384319,6.489,2011,6,22,2,297149.69,299614.33,302649.6775,13989.03057793853,0.95,85.83,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,0.0,556.95087,310.01319,1400.5755845991,0,0,1,0,0,1
5,2011-06-10,304984.14,0,83.61,3.648,215.6064555,6.489,2011,6,23,2,329183.92,297149.69,304219.48750000005,17039.39175910629,0.95,78.92,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.0,512.11188,305.00928,1399.0702897395001,0,0,1,0,0,1
5,2011-06-17,304811.82,0,86.84,3.637,215.560463,6.489,2011,6,24,2,304984.14,329183.92,307733.02,14669.89494701564,0.95,77.82,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.0,504.9739799999999,315.83708,1398.771844407,0,0,1,0,0,1
5,2011-06-24,302881.64,0,84.76,3.594,215.6539583,6.489,2011,6,25,2,304811.82,304984.14,309032.3925,13922.215578208104,0.95,75.35,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.0,488.94614999999993,304.62744,1399.3785354087,0,0,1,0,0,1
5,2011-07-01,327093.89,0,85.81,3.524,215.7474537,6.529,2011,7,26,3,302881.64,304811.82,310465.38,12515.371678199399,0.95,72.58,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,-1.0,-1.8369701987210297e-16,0.0,473.87482,302.39444000000003,1408.6151252073,0,0,1,0,0,1
5,2011-07-08,310804.93,0,86.64,3.48,215.8409491,6.529,2011,7,27,3,327093.89,302881.64,309942.8725,11473.667438511875,0.95,82.23,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,-1.0,-1.8369701987210297e-16,0.0,536.87967,301.5072,1409.2255566739,0,0,1,0,0,1
5,2011-07-15,283248.62,0,88.64,3.575,215.9250696,6.529,2011,7,28,3,310804.93,327093.89,311398.07,10994.223476284104,0.95,79.6,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,-1.0,-1.8369701987210297e-16,0.0,519.7084,316.88800000000003,1409.7747794184,0,0,1,0,0,1
5,2011-07-22,292539.73,0,86.97,3.651,215.985753,6.529,2011,7,29,3,283248.62,310804.93,306007.27,18215.275615257866,0.95,74.44,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,-1.0,-1.8369701987210297e-16,0.0,486.01876,317.52747,1410.1709813369998,0,0,1,0,0,1
5,2011-07-29,275142.17,0,89.42,3.682,216.0464364,6.529,2011,7,30,3,292539.73,283248.62,303421.7925,19495.769561301368,0.95,74.52,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,-1.0,-1.8369701987210297e-16,0.0,486.54107999999997,329.24444,1410.5671832556,0,0,1,0,0,1
5,2011-08-05,317738.56,0,91.07,3.684,216.1071198,6.529,2011,8,31,3,275142.17,292539.73,290433.8625,15328.390199403148,0.95,78.35,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,-1.0,-1.8369701987210297e-16,0.0,511.54714999999993,335.50187999999997,1410.9633851741999,0,0,1,0,0,1
5,2011-08-12,289886.16,0,90.16,3.638,216.1678032,6.529,2011,8,32,3,317738.56,275142.17,292167.27,18470.029295665307,0.95,86.17,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,-1.0,-1.8369701987210297e-16,0.0,562.60393,328.00208,1411.3595870928,0,0,1,0,0,1
5,2011-08-19,303643.84,0,89.35,3.554,216.2311855,6.529,2011,8,33,3,289886.16,317738.56,293826.65499999997,17683.06965475647,0.95,78.21,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,-1.0,-1.8369701987210297e-16,0.0,510.6330899999999,317.5499,1411.7734101295,0,0,1,0,0,1
5,2011-08-26,310338.17,0,89.18,3.523,216.2950176,6.529,2011,8,34,3,303643.84,289886.16,296602.6825,18275.379502584776,0.95,73.19,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,-1.0,-1.8369701987210297e-16,0.0,477.85751,314.18114,1412.1901699103998,0,0,1,0,0,1
5,2011-09-02,315645.53,0,90.38,3.533,216.3588498,6.529,2011,9,35,3,310338.17,303643.84,305401.6825,11837.636363037218,1.02,83.96,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16,0.0,548.1748399999999,319.31253999999996,1412.6069303442,1,0,0,0,0,1
5,2011-09-09,321110.22,1,79.04,3.546,216.4226819,6.529,2011,9,36,3,315645.53,310338.17,304878.425,11136.001309544461,1.02,83.9,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,83.9,547.7831,280.27584,1413.0236901250998,1,0,0,0,1,0
5,2011-09-16,278529.71,0,83.55,3.526,216.6033083,6.529,2011,9,37,3,321110.22,315645.53,312684.44,7460.993094520381,1.02,73.53,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,0.0,480.07737,294.59729999999996,1414.2029998907,1,0,0,0,0,1
5,2011-09-23,291024.98,0,78.01,3.467,216.9396605,6.529,2011,9,38,3,278529.71,321110.22,306405.9075,19097.403885241405,1.02,84.55,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,0.0,552.0269499999999,270.46067000000005,1416.3990434045,1,0,0,0,0,1
5,2011-09-30,292315.38,0,81.16,3.355,217.2760127,6.529,2011,9,39,3,291024.98,278529.71,301577.61,20182.442211531405,1.02,83.4,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,544.5186,272.29179999999997,1418.5950869183,1,0,0,0,0,1
5,2011-10-07,309111.47,0,71.64,3.285,217.6123648,6.3,2011,10,40,4,292315.38,291024.98,295745.0725,18016.672626174848,1.02,87.05,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,-2.4492935982947064e-16,1.0,0.0,548.415,235.3374,1370.9578982399998,1,0,0,0,0,1
5,2011-10-14,286117.72,0,72.36,3.274,217.9237458,6.3,2011,10,41,4,309111.47,292315.38,292745.385,12557.585378260334,1.02,91.87,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,-2.4492935982947064e-16,1.0,0.0,578.7810000000001,236.90664,1372.91959854,1,0,0,0,0,1
5,2011-10-21,306069.18,0,66.9,3.353,218.0852999,6.3,2011,10,42,4,286117.72,309111.47,294642.38749999995,10008.74459832457,1.02,89.14,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,-2.4492935982947064e-16,1.0,0.0,561.582,224.31570000000002,1373.93738937,1,0,0,0,0,1
5,2011-10-28,307035.11,0,69.27,3.372,218.2468539,6.3,2011,10,43,4,306069.18,286117.72,298403.4375,10976.169136064445,1.02,83.32,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,-2.4492935982947064e-16,1.0,0.0,524.9159999999999,233.57843999999997,1374.95517957,1,0,0,0,0,1
5,2011-11-04,353652.23,0,56.71,3.332,218.408408,6.3,2011,11,44,4,307035.11,306069.18,302083.37,10719.181870463388,1.02,79.65,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,-2.4492935982947064e-16,1.0,0.0,501.795,188.95772,1375.9729704000001,1,0,0,0,0,1
5,2011-11-11,311906.7,0,60.71,3.297,218.5699621,6.3,2011,11,45,4,353652.23,307035.11,313218.56,28627.99263344319,1.02,95.02,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,-2.4492935982947064e-16,1.0,0.0,598.626,200.16087000000002,1376.9907612299999,1,0,0,0,0,1
5,2011-11-18,307944.37,0,64.33,3.308,218.793912,6.3,2011,11,46,4,311906.7,353652.23,319665.805,22801.19486821793,1.02,84.48,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,-2.4492935982947064e-16,1.0,0.0,532.224,212.80363999999997,1378.4016456,1,0,0,0,0,1
5,2011-11-25,507900.07,1,61.93,3.236,219.0428204,6.3,2011,11,47,4,307944.37,311906.7,320134.60250000004,22444.956411481537,1.02,84.03,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,-2.4492935982947064e-16,1.0,84.03,529.389,200.40548,1379.9697685200001,1,0,0,0,1,0
5,2011-12-02,376225.61,0,51.14,3.172,219.2917287,6.3,2011,12,48,4,507900.07,307944.37,370350.84249999997,94001.62985772392,1.05,86.11,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0,0.0,542.4929999999999,162.21608,1381.53789081,0,0,0,1,0,1
5,2011-12-09,367433.77,0,44.12,3.158,219.540637,6.3,2011,12,49,4,376225.61,507900.07,375994.1875,93340.23625126056,1.05,87.02,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,0.0,548.226,139.33095999999998,1383.1060131,0,0,0,1,0,1
5,2011-12-16,379530.3,0,54.42,3.159,219.7596266,6.3,2011,12,50,4,367433.77,376225.61,389875.955,84325.67803529928,1.05,85.55,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,0.0,538.9649999999999,171.91278,1384.48564758,0,0,0,1,0,1
5,2011-12-23,458562.24,0,50.33,3.112,219.9387246,6.3,2011,12,51,4,379530.3,367433.77,407772.4375,66946.67415591427,1.05,83.53,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,0.0,526.239,156.62696,1385.61396498,0,0,0,1,0,1
5,2011-12-30,349624.88,1,45.62,3.129,220.1178226,6.3,2011,12,52,4,458562.24,379530.3,395437.98,42391.34118453586,1.05,83.71,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,83.71,527.3729999999999,142.74498,1386.74228238,0,0,0,1,1,0
5,2012-01-06,312078.71,0,50.21,3.157,220.2969205,5.943,2012,1,1,1,349624.88,458562.24,388787.7975,48110.64568170278,1.05,86.03,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1.0,6.123233995736766e-17,0.0,511.27628999999996,158.51297,1309.2245985314999,0,0,0,1,0,1
5,2012-01-13,291454.52,0,48.86,3.261,220.4760185,5.943,2012,1,2,1,312078.71,349624.88,374949.0325,62198.9995402981,1.05,84.22,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1.0,6.123233995736766e-17,0.0,500.51946,159.33246,1310.2889779455,0,0,0,1,0,1
5,2012-01-20,287523.98,0,54.65,3.268,220.5694104,5.943,2012,1,3,1,291454.52,312078.71,352930.0875,74424.8087703197,1.05,83.51,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1.0,6.123233995736766e-17,0.0,496.29993,178.59619999999998,1310.8440060072,0,0,0,1,0,1
5,2012-01-27,295974.22,0,54.63,3.29,220.6628023,5.943,2012,1,4,1,287523.98,291454.52,310170.5225,28422.069723235003,1.05,87.15,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1.0,6.123233995736766e-17,0.0,517.93245,179.73270000000002,1311.3990340689,0,0,0,1,0,1
5,2012-02-03,333948.0,0,57.35,3.36,220.7561941,5.943,2012,2,5,1,295974.22,287523.98,296757.8575,10781.658675455472,1.05,85.84,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1.0,6.123233995736766e-17,0.0,510.14712,192.696,1311.9540615362998,0,0,0,1,0,1
5,2012-02-10,349239.88,1,48.57,3.409,220.849586,5.943,2012,2,6,1,333948.0,295974.22,302225.18,21428.518442717137,1.05,93.69,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1.0,6.123233995736766e-17,93.69,556.79967,165.57513,1312.509089598,0,0,0,1,1,0
5,2012-02-17,356427.98,0,48.25,3.51,221.0106341,5.943,2012,2,7,1,349239.88,333948.0,316671.52,29648.677034125427,1.05,75.92,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1.0,6.123233995736766e-17,0.0,451.19255999999996,169.3575,1313.4661984563,0,0,0,1,0,1
5,2012-02-24,312220.47,0,57.75,3.555,221.2224243,5.943,2012,2,8,1,356427.98,349239.88,333897.52,26964.104962595833,1.05,92.48,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1.0,6.123233995736766e-17,0.0,549.60864,205.30125,1314.7248676149,0,0,0,1,0,1
5,2012-03-02,359206.21,0,60.66,3.63,221.4342146,5.943,2012,3,9,1,312220.47,356427.98,337959.0825,19552.67691262535,1.0,89.02,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,0.0,529.04586,220.1958,1315.9835373678,0,1,0,0,0,1
5,2012-03-09,347295.6,0,57.69,3.669,221.6460048,5.943,2012,3,10,1,359206.21,312220.47,344273.635,21777.50272205221,1.0,75.24,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,0.0,447.15131999999994,211.66460999999998,1317.2422065263997,0,1,0,0,0,1
5,2012-03-16,339392.54,0,63.55,3.734,221.7989713,5.943,2012,3,11,1,347295.6,359206.21,343787.56499999994,21651.03924610066,1.0,82.73,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,0.0,491.66438999999997,237.29569999999998,1318.1512864359,0,1,0,0,0,1
5,2012-03-23,321299.99,0,64.44,3.787,221.8735063,5.943,2012,3,12,1,339392.54,347295.6,339528.70499999996,19943.98071840696,1.0,82.8,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,0.0,492.08039999999994,244.03428,1318.5942479409,0,1,0,0,0,1
5,2012-03-30,331318.73,0,67.76,3.845,221.9480412,5.943,2012,3,13,1,321299.99,339392.54,341798.58499999996,15908.321004712896,1.0,78.63,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,0.0,467.29808999999995,260.53720000000004,1319.0372088515999,0,1,0,0,0,1
5,2012-04-06,402985.7,0,70.4,3.891,222.0225762,5.801,2012,4,14,2,331318.73,321299.99,334826.71499999997,11129.511805102622,1.0,81.45,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1.2246467991473532e-16,-1.0,0.0,472.49145000000004,273.9264,1287.9529645362,0,1,0,0,0,1
5,2012-04-13,351832.03,0,70.56,3.891,222.0971111,5.801,2012,4,15,2,402985.7,331318.73,348749.24,36907.205406010165,1.0,80.04,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1.2246467991473532e-16,-1.0,0.0,464.31204,274.54896,1288.3853414911,0,1,0,0,0,1
5,2012-04-20,330063.06,0,67.33,3.877,222.1512315,5.801,2012,4,16,2,351832.03,402985.7,351859.1125,36376.25582745498,1.0,92.12,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1.2246467991473532e-16,-1.0,0.0,534.3881200000001,261.03841,1288.6992939315,0,1,0,0,0,1
5,2012-04-27,324839.74,0,68.96,3.814,222.2053519,5.801,2012,4,17,2,330063.06,351832.03,354049.88,34116.008225513346,1.0,88.42,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1.2246467991473532e-16,-1.0,0.0,512.92442,263.01344,1289.0132463719,0,1,0,0,0,1
5,2012-05-04,360932.69,0,77.1,3.749,222.2594722,5.801,2012,5,18,2,324839.74,330063.06,352430.1325,35673.233767873055,1.0,89.6,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1.2246467991473532e-16,-1.0,0.0,519.7696,289.04789999999997,1289.3271982322,0,1,0,0,0,1
5,2012-05-11,333870.52,0,73.45,3.688,222.3135926,5.801,2012,5,19,2,360932.69,324839.74,341916.88,17243.86836579562,1.0,87.05,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1.2246467991473532e-16,-1.0,0.0,504.97705,270.8836,1289.6411506726,0,1,0,0,0,1
5,2012-05-18,336189.66,0,70.45,3.63,222.330443,5.801,2012,5,20,2,333870.52,360932.69,337426.5025,16102.098600366004,1.0,79.08,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1.2246467991473532e-16,-1.0,0.0,458.74308,255.7335,1289.7388998430001,0,1,0,0,0,1
5,2012-05-25,341994.48,0,78.23,3.561,222.3323853,5.801,2012,5,21,2,336189.66,333870.52,338958.15249999997,15446.233899527411,1.0,81.37,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1.2246467991473532e-16,-1.0,0.0,472.02737,278.57703000000004,1289.7501671253,0,1,0,0,0,1
5,2012-06-01,359867.8,0,79.72,3.501,222.3343277,5.801,2012,6,22,2,341994.48,336189.66,343246.83749999997,12275.678692533133,0.95,81.12,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,0.0,470.57712000000004,279.09972,1289.7614349876999,0,0,1,0,0,1
5,2012-06-08,341704.59,0,81.02,3.452,222.33627,5.801,2012,6,23,2,359867.8,341994.48,342980.615,11765.208316381548,0.95,74.19,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.0,430.37619,279.68104,1289.77270227,0,0,1,0,0,1
5,2012-06-15,327383.64,0,81.64,3.393,222.3492901,5.801,2012,6,24,2,341704.59,359867.8,344939.1325,10304.556045490099,0.95,81.62,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.0,473.47762000000006,277.00451999999996,1289.8482318700999,0,0,1,0,0,1
5,2012-06-22,325041.68,0,80.57,3.346,222.3900046,5.801,2012,6,25,2,327383.64,341704.59,342737.6275,13301.71889535504,0.95,77.71,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.0,450.79571,269.58722,1290.0844166846,0,0,1,0,0,1
5,2012-06-29,329658.1,0,87.08,3.286,222.4307191,5.801,2012,6,26,2,325041.68,327383.64,338499.4275,16036.958455072145,0.95,76.98,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,446.56098000000003,286.14488,1290.3206014991001,0,0,1,0,0,1
5,2012-07-06,341214.43,0,82.35,3.227,222.4714336,5.603,2012,7,27,3,329658.1,325041.68,330947.0025,7415.2398165336845,0.95,81.03,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,-1.0,-1.8369701987210297e-16,0.0,454.01108999999997,265.74345,1246.5074424608001,0,0,1,0,0,1
5,2012-07-13,316203.64,0,80.78,3.256,222.5121481,5.603,2012,7,28,3,341214.43,329658.1,330824.46249999997,7178.4784611438445,0.95,80.09,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,-1.0,-1.8369701987210297e-16,0.0,448.74427,263.01968,1246.7355658043,0,0,1,0,0,1
5,2012-07-20,321205.12,0,81.05,3.311,222.5209358,5.603,2012,7,29,3,316203.64,341214.43,328029.4625,10412.696579197833,0.95,77.12,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,-1.0,-1.8369701987210297e-16,0.0,432.10336,268.35654999999997,1246.7848032873999,0,0,1,0,0,1
5,2012-07-27,306827.36,0,85.06,3.407,222.5297234,5.603,2012,7,30,3,321205.12,316203.64,327070.3225,10942.847866421145,0.95,83.44,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,-1.0,-1.8369701987210297e-16,0.0,467.51431999999994,289.79942,1246.8340402101999,0,0,1,0,0,1
5,2012-08-03,324195.17,0,86.91,3.417,222.5385111,5.603,2012,8,31,3,306827.36,321205.12,321362.6375,14514.45284802826,0.95,74.64,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,-1.0,-1.8369701987210297e-16,0.0,418.20792,296.97146999999995,1246.8832776933,0,0,1,0,0,1
5,2012-08-10,306759.7,0,86.96,3.494,222.5472987,5.603,2012,8,32,3,324195.17,306827.36,317107.8225,7605.344537374176,0.95,81.6,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,-1.0,-1.8369701987210297e-16,0.0,457.2047999999999,303.83824,1246.9325146161,0,0,1,0,0,1
5,2012-08-17,314014.18,0,87.52,3.571,222.6276753,5.603,2012,8,33,3,306759.7,324195.17,314746.83749999997,9264.500151965358,0.95,81.78,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,-1.0,-1.8369701987210297e-16,0.0,458.21333999999996,312.53392,1247.3828647059,0,0,1,0,0,1
5,2012-08-24,320831.36,0,79.45,3.62,222.7617437,5.603,2012,8,34,3,314014.18,306759.7,312949.10250000004,8233.930993939983,0.95,78.37,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,-1.0,-1.8369701987210297e-16,0.0,439.10711000000003,287.60900000000004,1248.1340499511,0,0,1,0,0,1
5,2012-08-31,344642.01,0,84.25,3.638,222.8958121,5.603,2012,8,35,3,320831.36,314014.18,316450.1025,7724.832401610184,0.95,80.96,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16,0.0,453.61887999999993,306.50149999999996,1248.8852351962998,0,0,1,0,0,1
5,2012-09-07,350648.91,1,86.3,3.73,223.0298805,5.603,2012,9,36,3,344642.01,320831.36,321561.8125,16424.558525893528,1.02,80.5,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,80.5,451.0415,321.899,1249.6364204415,1,0,0,0,1,0
5,2012-09-14,299800.67,0,76.65,3.717,223.1734167,5.603,2012,9,37,3,350648.91,344642.01,332534.115,17838.996479784953,1.02,89.79,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,0.0,503.09337,284.90805,1250.4406537701,1,0,0,0,0,1
5,2012-09-21,307306.76,0,71.09,3.721,223.3737593,5.603,2012,9,38,3,299800.67,350648.91,328980.7375,23328.622253583057,1.02,85.05,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,0.0,476.53515,264.52589,1251.5631733578998,1,0,0,0,0,1
5,2012-09-28,310141.68,0,78.33,3.666,223.5741019,5.603,2012,9,39,3,307306.76,299800.67,325599.5875,25757.16142806441,1.02,83.41,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,467.34622999999993,287.15778,1252.6856929456999,1,0,0,0,0,1
5,2012-10-05,343048.29,0,71.17,3.617,223.7744444,5.422,2012,10,40,4,310141.68,307306.76,316974.505,22869.62287676909,1.02,89.96,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,-2.4492935982947064e-16,1.0,0.0,487.76311999999996,257.42189,1213.3050375368,1,0,0,0,0,1
5,2012-10-12,325345.41,0,66.24,3.601,223.974787,5.422,2012,10,41,4,343048.29,310141.68,315074.35,19152.835365405805,1.02,82.41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,-2.4492935982947064e-16,1.0,0.0,446.82701999999995,238.53024,1214.3912951139998,1,0,0,0,0,1
5,2012-10-19,313358.15,0,69.17,3.594,224.0192873,5.422,2012,10,42,4,325345.41,343048.29,321460.535,16427.306991382004,1.02,79.38,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,-2.4492935982947064e-16,1.0,0.0,430.39835999999997,248.59698,1214.6325757406,1,0,0,0,0,1
5,2012-10-26,319550.77,0,71.7,3.506,224.0378139,5.422,2012,10,43,4,313358.15,325345.41,322973.3825,14896.685433029506,1.02,78.45,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,-2.4492935982947064e-16,1.0,0.0,425.3559,251.3802,1214.7330269658,1,0,0,0,0,1
6,2010-03-05,1601348.82,0,49.63,2.625,212.8745193,7.259,2010,3,9,1,1432953.21,1567138.07,1500045.6400000001,94883.02443856766,1.0,87.51,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,0.0,635.23509,130.27875,1545.2561355987,0,1,0,0,0,1
